DEMAND_FORECAST_ID,PRODUCT_ID,SITE_ID,FORECAST_DATE,FORECAST_CREATION_DATE,FORECAST_QUANTITY,FORECAST_TYPE,FORECAST_METHOD,FORECAST_HORIZON,CONFIDENCE_LEVEL,SCENARIO_ID,FISCAL_PERIOD,FISCAL_MONTH,FISCAL_QUARTER,FISCAL_YEAR,UNIT_REVENUE
1286,200,5,2024-09-15,2024-07-01,1162,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-SEP,September,Q3,2024,89.99
1287,200,5,2024-09-15,2024-07-01,934,DEMAND,STATISTICAL,MONTHLY,0.95,3,FY24-SEP,September,Q3,2024,89.99
1288,200,5,2024-10-15,2024-07-01,3048,DEMAND,STATISTICAL,MONTHLY,0.75,1,FY24-OCT,October,Q4,2024,89.99
1289,200,5,2024-10-15,2024-07-01,3817,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-OCT,October,Q4,2024,89.99
1290,200,5,2024-10-15,2024-07-01,2744,DEMAND,STATISTICAL,MONTHLY,0.88,3,FY24-OCT,October,Q4,2024,89.99
1291,200,5,2024-11-15,2024-07-01,2229,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-NOV,November,Q4,2024,89.99
1292,200,5,2024-11-15,2024-07-01,2870,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-NOV,November,Q4,2024,89.99
1293,200,5,2024-11-15,2024-07-01,2006,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-NOV,November,Q4,2024,89.99
1294,200,5,2024-12-15,2024-07-01,1127,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-DEC,December,Q4,2024,89.99
1295,200,5,2024-12-15,2024-07-01,1515,DEMAND,STATISTICAL,MONTHLY,0.9,2,FY24-DEC,December,Q4,2024,89.99
1296,200,5,2024-12-15,2024-07-01,1015,DEMAND,STATISTICAL,MONTHLY,0.77,3,FY24-DEC,December,Q4,2024,89.99
1297,201,3,2024-07-15,2024-07-01,2157,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-JUL,July,Q3,2024,103.49
1298,201,3,2024-07-15,2024-07-01,2439,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-JUL,July,Q3,2024,103.49
1299,201,3,2024-07-15,2024-07-01,1941,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-JUL,July,Q3,2024,103.49
1300,201,3,2024-08-15,2024-07-01,992,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-AUG,August,Q3,2024,103.49
1301,201,3,2024-08-15,2024-07-01,1096,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-AUG,August,Q3,2024,103.49
1302,201,3,2024-08-15,2024-07-01,893,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-AUG,August,Q3,2024,103.49
1303,201,3,2024-09-15,2024-07-01,1940,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-SEP,September,Q3,2024,103.49
1304,201,3,2024-09-15,2024-07-01,2158,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-SEP,September,Q3,2024,103.49
1305,201,3,2024-09-15,2024-07-01,1746,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-SEP,September,Q3,2024,103.49
1306,201,3,2024-10-15,2024-07-01,1846,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-OCT,October,Q4,2024,103.49
1307,201,3,2024-10-15,2024-07-01,2467,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-OCT,October,Q4,2024,103.49
1308,201,3,2024-10-15,2024-07-01,1661,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-OCT,October,Q4,2024,103.49
1309,201,3,2024-11-15,2024-07-01,1256,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-NOV,November,Q4,2024,103.49
1310,201,3,2024-11-15,2024-07-01,1685,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-NOV,November,Q4,2024,103.49
1311,201,3,2024-11-15,2024-07-01,1130,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-NOV,November,Q4,2024,103.49
1312,201,3,2024-12-15,2024-07-01,2394,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-DEC,December,Q4,2024,103.49
1313,201,3,2024-12-15,2024-07-01,3070,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-DEC,December,Q4,2024,103.49
1314,201,3,2024-12-15,2024-07-01,2155,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-DEC,December,Q4,2024,103.49
1315,201,4,2024-07-15,2024-07-01,1852,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-JUL,July,Q3,2024,103.49
1316,201,4,2024-07-15,2024-07-01,2075,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-JUL,July,Q3,2024,103.49
1317,201,4,2024-07-15,2024-07-01,1667,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-JUL,July,Q3,2024,103.49
1318,201,4,2024-08-15,2024-07-01,1711,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-AUG,August,Q3,2024,103.49
1319,201,4,2024-08-15,2024-07-01,1960,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-AUG,August,Q3,2024,103.49
1320,201,4,2024-08-15,2024-07-01,1540,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-AUG,August,Q3,2024,103.49
1321,201,4,2024-09-15,2024-07-01,1515,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-SEP,September,Q3,2024,103.49
1322,201,4,2024-09-15,2024-07-01,1693,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-SEP,September,Q3,2024,103.49
1323,201,4,2024-09-15,2024-07-01,1364,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-SEP,September,Q3,2024,103.49
1324,201,4,2024-10-15,2024-07-01,1810,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-OCT,October,Q4,2024,103.49
1325,201,4,2024-10-15,2024-07-01,2338,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-OCT,October,Q4,2024,103.49
1326,201,4,2024-10-15,2024-07-01,1629,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-OCT,October,Q4,2024,103.49
1327,201,4,2024-11-15,2024-07-01,2352,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-NOV,November,Q4,2024,103.49
1328,201,4,2024-11-15,2024-07-01,2996,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-NOV,November,Q4,2024,103.49
1329,201,4,2024-11-15,2024-07-01,2117,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-NOV,November,Q4,2024,103.49
1330,201,4,2024-12-15,2024-07-01,914,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-DEC,December,Q4,2024,103.49
1331,201,4,2024-12-15,2024-07-01,1226,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-DEC,December,Q4,2024,103.49
1332,201,4,2024-12-15,2024-07-01,823,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-DEC,December,Q4,2024,103.49
1333,201,5,2024-07-15,2024-07-01,1969,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-JUL,July,Q3,2024,103.49
1334,201,5,2024-07-15,2024-07-01,2204,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-JUL,July,Q3,2024,103.49
1335,201,5,2024-07-15,2024-07-01,1772,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-JUL,July,Q3,2024,103.49
1336,201,5,2024-08-15,2024-07-01,793,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-AUG,August,Q3,2024,103.49
1337,201,5,2024-08-15,2024-07-01,906,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-AUG,August,Q3,2024,103.49
1338,201,5,2024-08-15,2024-07-01,714,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-AUG,August,Q3,2024,103.49
1339,201,5,2024-09-15,2024-07-01,1068,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-SEP,September,Q3,2024,103.49
1340,201,5,2024-09-15,2024-07-01,1195,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-SEP,September,Q3,2024,103.49
1341,201,5,2024-09-15,2024-07-01,961,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-SEP,September,Q3,2024,103.49
1342,201,5,2024-10-15,2024-07-01,896,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-OCT,October,Q4,2024,103.49
1343,201,5,2024-10-15,2024-07-01,1188,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-OCT,October,Q4,2024,103.49
1344,201,5,2024-10-15,2024-07-01,806,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-OCT,October,Q4,2024,103.49
1345,201,5,2024-11-15,2024-07-01,2044,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-NOV,November,Q4,2024,103.49
1346,201,5,2024-11-15,2024-07-01,2740,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-NOV,November,Q4,2024,103.49
1347,201,5,2024-11-15,2024-07-01,1839,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-NOV,November,Q4,2024,103.49
1348,201,5,2024-12-15,2024-07-01,1288,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-DEC,December,Q4,2024,103.49
1349,201,5,2024-12-15,2024-07-01,1733,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-DEC,December,Q4,2024,103.49
1350,201,5,2024-12-15,2024-07-01,1159,DEMAND,STATISTICAL,MONTHLY,0.95,3,FY24-DEC,December,Q4,2024,103.49
1351,210,3,2024-07-15,2024-07-01,1480,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-JUL,July,Q3,2024,99.99
1352,210,3,2024-07-15,2024-07-01,1679,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-JUL,July,Q3,2024,99.99
1353,210,3,2024-07-15,2024-07-01,1332,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-JUL,July,Q3,2024,99.99
1354,210,3,2024-08-15,2024-07-01,990,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-AUG,August,Q3,2024,99.99
1355,210,3,2024-08-15,2024-07-01,1127,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-AUG,August,Q3,2024,99.99
1356,210,3,2024-08-15,2024-07-01,891,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-AUG,August,Q3,2024,99.99
1357,210,3,2024-09-15,2024-07-01,1235,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-SEP,September,Q3,2024,99.99
1358,210,3,2024-09-15,2024-07-01,1381,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-SEP,September,Q3,2024,99.99
1359,210,3,2024-09-15,2024-07-01,1112,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-SEP,September,Q3,2024,99.99
1360,210,3,2024-10-15,2024-07-01,2466,DEMAND,STATISTICAL,MONTHLY,0.95,1,FY24-OCT,October,Q4,2024,99.99
1361,210,3,2024-10-15,2024-07-01,3198,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-OCT,October,Q4,2024,99.99
1362,210,3,2024-10-15,2024-07-01,2219,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-OCT,October,Q4,2024,99.99
1363,210,3,2024-11-15,2024-07-01,1448,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-NOV,November,Q4,2024,99.99
1364,210,3,2024-11-15,2024-07-01,1816,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-NOV,November,Q4,2024,99.99
1365,210,3,2024-11-15,2024-07-01,1303,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-NOV,November,Q4,2024,99.99
1366,210,3,2024-12-15,2024-07-01,613,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-DEC,December,Q4,2024,99.99
1367,210,3,2024-12-15,2024-07-01,823,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-DEC,December,Q4,2024,99.99
1368,210,3,2024-12-15,2024-07-01,552,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-DEC,December,Q4,2024,99.99
1369,210,4,2024-07-15,2024-07-01,812,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-JUL,July,Q3,2024,99.99
1370,210,4,2024-07-15,2024-07-01,903,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-JUL,July,Q3,2024,99.99
1371,210,4,2024-07-15,2024-07-01,731,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-JUL,July,Q3,2024,99.99
1372,210,4,2024-08-15,2024-07-01,1627,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-AUG,August,Q3,2024,99.99
1373,210,4,2024-08-15,2024-07-01,1845,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-AUG,August,Q3,2024,99.99
1374,210,4,2024-08-15,2024-07-01,1464,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-AUG,August,Q3,2024,99.99
1375,210,4,2024-09-15,2024-07-01,2479,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-SEP,September,Q3,2024,99.99
1376,210,4,2024-09-15,2024-07-01,2819,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-SEP,September,Q3,2024,99.99
1377,210,4,2024-09-15,2024-07-01,2231,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-SEP,September,Q3,2024,99.99
1378,210,4,2024-10-15,2024-07-01,1404,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-OCT,October,Q4,2024,99.99
1379,210,4,2024-10-15,2024-07-01,1856,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-OCT,October,Q4,2024,99.99
1380,210,4,2024-10-15,2024-07-01,1264,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-OCT,October,Q4,2024,99.99
1381,210,4,2024-11-15,2024-07-01,1851,DEMAND,STATISTICAL,MONTHLY,0.95,1,FY24-NOV,November,Q4,2024,99.99
1382,210,4,2024-11-15,2024-07-01,2492,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-NOV,November,Q4,2024,99.99
1383,210,4,2024-11-15,2024-07-01,1666,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-NOV,November,Q4,2024,99.99
1384,210,4,2024-12-15,2024-07-01,750,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-DEC,December,Q4,2024,99.99
1385,210,4,2024-12-15,2024-07-01,987,DEMAND,STATISTICAL,MONTHLY,0.9,2,FY24-DEC,December,Q4,2024,99.99
1386,210,4,2024-12-15,2024-07-01,675,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-DEC,December,Q4,2024,99.99
1387,210,5,2024-07-15,2024-07-01,2670,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-JUL,July,Q3,2024,99.99
1388,210,5,2024-07-15,2024-07-01,2946,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-JUL,July,Q3,2024,99.99
1389,210,5,2024-07-15,2024-07-01,2403,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-JUL,July,Q3,2024,99.99
1390,210,5,2024-08-15,2024-07-01,1720,DEMAND,STATISTICAL,MONTHLY,0.82,1,FY24-AUG,August,Q3,2024,99.99
1391,210,5,2024-08-15,2024-07-01,1945,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-AUG,August,Q3,2024,99.99
1392,210,5,2024-08-15,2024-07-01,1548,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-AUG,August,Q3,2024,99.99
1393,210,5,2024-09-15,2024-07-01,1787,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-SEP,September,Q3,2024,99.99
1394,210,5,2024-09-15,2024-07-01,1967,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-SEP,September,Q3,2024,99.99
1395,210,5,2024-09-15,2024-07-01,1608,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-SEP,September,Q3,2024,99.99
1396,210,5,2024-10-15,2024-07-01,737,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-OCT,October,Q4,2024,99.99
1397,210,5,2024-10-15,2024-07-01,941,DEMAND,STATISTICAL,MONTHLY,0.95,2,FY24-OCT,October,Q4,2024,99.99
1398,210,5,2024-10-15,2024-07-01,663,DEMAND,STATISTICAL,MONTHLY,0.75,3,FY24-OCT,October,Q4,2024,99.99
1399,210,5,2024-11-15,2024-07-01,2988,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-NOV,November,Q4,2024,99.99
1400,210,5,2024-11-15,2024-07-01,3863,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-NOV,November,Q4,2024,99.99
1401,210,5,2024-11-15,2024-07-01,2689,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-NOV,November,Q4,2024,99.99
1402,210,5,2024-12-15,2024-07-01,3284,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-DEC,December,Q4,2024,99.99
1403,210,5,2024-12-15,2024-07-01,4154,DEMAND,STATISTICAL,MONTHLY,0.79,2,FY24-DEC,December,Q4,2024,99.99
1404,210,5,2024-12-15,2024-07-01,2956,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-DEC,December,Q4,2024,99.99
1405,220,3,2024-07-15,2024-07-01,2169,DEMAND,STATISTICAL,MONTHLY,0.82,1,FY24-JUL,July,Q3,2024,69.99
1406,220,3,2024-07-15,2024-07-01,2472,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-JUL,July,Q3,2024,69.99
1407,220,3,2024-07-15,2024-07-01,1952,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-JUL,July,Q3,2024,69.99
1408,220,3,2024-08-15,2024-07-01,1440,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-AUG,August,Q3,2024,69.99
1409,220,3,2024-08-15,2024-07-01,1655,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-AUG,August,Q3,2024,69.99
1410,220,3,2024-08-15,2024-07-01,1296,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-AUG,August,Q3,2024,69.99
1411,220,3,2024-09-15,2024-07-01,2236,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-SEP,September,Q3,2024,69.99
1412,220,3,2024-09-15,2024-07-01,2570,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-SEP,September,Q3,2024,69.99
1413,220,3,2024-09-15,2024-07-01,2012,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-SEP,September,Q3,2024,69.99
1414,220,3,2024-10-15,2024-07-01,1529,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-OCT,October,Q4,2024,69.99
1415,220,3,2024-10-15,2024-07-01,1996,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-OCT,October,Q4,2024,69.99
1416,220,3,2024-10-15,2024-07-01,1377,DEMAND,STATISTICAL,MONTHLY,0.75,3,FY24-OCT,October,Q4,2024,69.99
1417,220,3,2024-11-15,2024-07-01,977,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-NOV,November,Q4,2024,69.99
1418,220,3,2024-11-15,2024-07-01,1305,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-NOV,November,Q4,2024,69.99
1419,220,3,2024-11-15,2024-07-01,880,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-NOV,November,Q4,2024,69.99
1420,220,3,2024-12-15,2024-07-01,2596,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-DEC,December,Q4,2024,69.99
1421,220,3,2024-12-15,2024-07-01,3477,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-DEC,December,Q4,2024,69.99
1422,220,3,2024-12-15,2024-07-01,2336,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-DEC,December,Q4,2024,69.99
1423,220,4,2024-07-15,2024-07-01,2345,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-JUL,July,Q3,2024,69.99
1424,220,4,2024-07-15,2024-07-01,2684,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-JUL,July,Q3,2024,69.99
1425,220,4,2024-07-15,2024-07-01,2110,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-JUL,July,Q3,2024,69.99
1426,220,4,2024-08-15,2024-07-01,652,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-AUG,August,Q3,2024,69.99
1427,220,4,2024-08-15,2024-07-01,726,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-AUG,August,Q3,2024,69.99
1428,220,4,2024-08-15,2024-07-01,587,DEMAND,STATISTICAL,MONTHLY,0.88,3,FY24-AUG,August,Q3,2024,69.99
1429,220,4,2024-09-15,2024-07-01,867,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-SEP,September,Q3,2024,69.99
1430,220,4,2024-09-15,2024-07-01,967,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-SEP,September,Q3,2024,69.99
1431,220,4,2024-09-15,2024-07-01,780,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-SEP,September,Q3,2024,69.99
1432,220,4,2024-10-15,2024-07-01,2346,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-OCT,October,Q4,2024,69.99
1433,220,4,2024-10-15,2024-07-01,3125,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-OCT,October,Q4,2024,69.99
1434,220,4,2024-10-15,2024-07-01,2111,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-OCT,October,Q4,2024,69.99
1435,220,4,2024-11-15,2024-07-01,1902,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-NOV,November,Q4,2024,69.99
1436,220,4,2024-11-15,2024-07-01,2536,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-NOV,November,Q4,2024,69.99
1437,220,4,2024-11-15,2024-07-01,1712,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-NOV,November,Q4,2024,69.99
1438,220,4,2024-12-15,2024-07-01,1356,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-DEC,December,Q4,2024,69.99
1439,220,4,2024-12-15,2024-07-01,1795,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-DEC,December,Q4,2024,69.99
1440,220,4,2024-12-15,2024-07-01,1220,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-DEC,December,Q4,2024,69.99
1441,220,5,2024-07-15,2024-07-01,792,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-JUL,July,Q3,2024,69.99
1442,220,5,2024-07-15,2024-07-01,910,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-JUL,July,Q3,2024,69.99
1443,220,5,2024-07-15,2024-07-01,713,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-JUL,July,Q3,2024,69.99
1444,220,5,2024-08-15,2024-07-01,2660,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-AUG,August,Q3,2024,69.99
1445,220,5,2024-08-15,2024-07-01,3007,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-AUG,August,Q3,2024,69.99
1446,220,5,2024-08-15,2024-07-01,2394,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-AUG,August,Q3,2024,69.99
1447,220,5,2024-09-15,2024-07-01,2981,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-SEP,September,Q3,2024,69.99
1448,220,5,2024-09-15,2024-07-01,3283,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-SEP,September,Q3,2024,69.99
1449,220,5,2024-09-15,2024-07-01,2683,DEMAND,STATISTICAL,MONTHLY,0.95,3,FY24-SEP,September,Q3,2024,69.99
1450,220,5,2024-10-15,2024-07-01,2076,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-OCT,October,Q4,2024,69.99
1451,220,5,2024-10-15,2024-07-01,2709,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-OCT,October,Q4,2024,69.99
1452,220,5,2024-10-15,2024-07-01,1868,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-OCT,October,Q4,2024,69.99
1453,220,5,2024-11-15,2024-07-01,2345,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-NOV,November,Q4,2024,69.99
1454,220,5,2024-11-15,2024-07-01,2951,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-NOV,November,Q4,2024,69.99
1455,220,5,2024-11-15,2024-07-01,2110,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-NOV,November,Q4,2024,69.99
1456,220,5,2024-12-15,2024-07-01,2705,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-DEC,December,Q4,2024,69.99
1457,220,5,2024-12-15,2024-07-01,3453,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-DEC,December,Q4,2024,69.99
1458,220,5,2024-12-15,2024-07-01,2434,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-DEC,December,Q4,2024,69.99
1459,230,3,2024-07-15,2024-07-01,815,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-JUL,July,Q3,2024,349.99
1460,230,3,2024-07-15,2024-07-01,909,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-JUL,July,Q3,2024,349.99
1461,230,3,2024-07-15,2024-07-01,734,DEMAND,STATISTICAL,MONTHLY,0.75,3,FY24-JUL,July,Q3,2024,349.99
1462,230,3,2024-08-15,2024-07-01,1131,DEMAND,STATISTICAL,MONTHLY,0.84,1,FY24-AUG,August,Q3,2024,349.99
1463,230,3,2024-08-15,2024-07-01,1287,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-AUG,August,Q3,2024,349.99
1464,230,3,2024-08-15,2024-07-01,1018,DEMAND,STATISTICAL,MONTHLY,0.77,3,FY24-AUG,August,Q3,2024,349.99
1465,230,3,2024-09-15,2024-07-01,1382,DEMAND,STATISTICAL,MONTHLY,0.84,1,FY24-SEP,September,Q3,2024,349.99
1466,230,3,2024-09-15,2024-07-01,1559,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-SEP,September,Q3,2024,349.99
1467,230,3,2024-09-15,2024-07-01,1244,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-SEP,September,Q3,2024,349.99
1468,230,3,2024-10-15,2024-07-01,1408,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-OCT,October,Q4,2024,349.99
1469,230,3,2024-10-15,2024-07-01,1844,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-OCT,October,Q4,2024,349.99
1470,230,3,2024-10-15,2024-07-01,1267,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-OCT,October,Q4,2024,349.99
1471,230,3,2024-11-15,2024-07-01,604,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-NOV,November,Q4,2024,349.99
1472,230,3,2024-11-15,2024-07-01,778,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-NOV,November,Q4,2024,349.99
1473,230,3,2024-11-15,2024-07-01,543,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-NOV,November,Q4,2024,349.99
1474,230,3,2024-12-15,2024-07-01,2706,DEMAND,STATISTICAL,MONTHLY,0.95,1,FY24-DEC,December,Q4,2024,349.99
1475,230,3,2024-12-15,2024-07-01,3448,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-DEC,December,Q4,2024,349.99
1476,230,3,2024-12-15,2024-07-01,2435,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-DEC,December,Q4,2024,349.99
1477,230,4,2024-07-15,2024-07-01,847,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-JUL,July,Q3,2024,349.99
